timestamp,tweet
12/12/2019 4:10,Our gun laws make these hate-filled attacks even more deadly. We must pass common-sense reforms to keep guns out of dangerous hands and work to end our gun violence epidemic.
12/12/2019 0:00,". @ GretaThunberg’s passion and courage have inspired millions and sparked a youth-led movement for change in every corner of the globe. This honor is well-deserved and serves as a reminder of the urgent, drastic action we must take to address the climate crisis.https://twitter.com/TIME/status/1204743717132914688 …"
12/11/2019 7:45,We can't afford four more years of a president who denies the scientific evidence in front of his eyes. We must get Trump out of the White House and treat climate change like the existential threat it is.https://twitter.com/nytimes/status/1204485958005075970 …
12/11/2019 2:00,Couldn’t have said it better than Chief Acevedo: “You’re either here for women and children and our daughters and our sisters and our aunts or you’re here for the NRA.”https://m.chron.com/news/houston-texas/houston/article/Acevedo-blames-legislators-after-Houston-sergeant-14892837.php?utm_campaign=CMS%20Sharing%20Tools%20(Mobile)&utm_source=share-by-email&utm_medium=email …
12/10/2019 21:55,. @ DrBiden and I join communities around the world in marking # HumanRightsDay. This day is a time of reflection and recommitment to the notion that all human beings are equal in dignity and rights.https://medium.com/@JoeBiden/statement-from-vice-president-joe-biden-on-human-rights-day-e742d20231fd …
12/10/2019 4:40,"36,878 — that’s how many Americans have died from gun violence so far this year. We cannot go on like this any longer. We must take action to end our gun violence epidemic."
12/9/2019 5:58,"It is our moral responsibility to end gender-based violence. And as president, I will lead the global effort to end sexual violence. # 16Dayshttps://joebiden.com/vawa/"
12/9/2019 5:17,"We cannot go on denying the devastating effects of climate change — we must choose science over fiction. As president, I will address this grave threat and lead the world in addressing the climate emergency.https://www.bbc.com/news/science-environment-50690995 …"
12/9/2019 2:16,"It is within our grasp to end our gun violence epidemic. As president, I will hold gun manufacturers accountable, get weapons of war off our streets, and keep guns out of dangerous hands. Read my full plan:http://joebiden.com/gunsafety"
12/8/2019 1:20,"We have a Secretary of Education who doesn't value our public schools, an EPA Administrator who doesn’t believe that climate change is an existential threat, and an Attorney General who puts the selfish interests of the President ahead of the American people. We deserve better."
12/7/2019 1:31,I'm proud to stand with @ SEIU1984 and NH’s state employees as they fight for fair wages — Governor Sununu cannot shortchange workers with a contract that doesn't fairly compensate them. # UnionsForAll # NHPolitics
12/6/2019 7:56,This administration is morally bankrupt.https://twitter.com/CBSNews/status/1202336691266211841 …
12/6/2019 4:50,"Congratulations @ AFLCIO on 64 years of empowering workers to bargain for what they deserve. The 40-hour workweek, paid leave, health care protections, a voice in your workplace safety — it’s all because of unions. It’s time we recognize that."
12/5/2019 8:15,My administration will spark the second great railroad revolution to propel our nation's infrastructure into the future and help solve the climate emergency.pic.twitter.com/0LEAtfweyv
12/4/2019 22:45,"Nearly 1 in 3 women worldwide are subjected to physical violence, rape or stalking by a partner at some point in their lives. As president, I’ll tackle this epidemic head-on, and work to end violence against women. # 16Dayshttp://JoeBiden.com/VAWA"
12/4/2019 8:10,"The Trump Administration's 'Infrastructure Weeks' have been a bunch of malarkey. As president, I'll make a transformational investment in our nation's infrastructure and future. http://JoeBiden.com/Infrastructure pic.twitter.com/pPd81hckon"
12/4/2019 6:24,"Every worker deserves fair wages, good benefits, and protections from sexual harassment. I’m proud to stand in solidarity with @ hgsuuaw. I urge the university to negotiate in good faith to secure a fair contract with good health care benefits."
12/3/2019 7:28,"In the United States of America, we leave nobody behind — no matter your race, gender, religion, sexual orientation, or disability. We need a president who understands that.pic.twitter.com/2a4Y74lX37"
12/3/2019 6:00,"If we don’t take urgent action to address the climate emergency, our planet may never recover. We must get the climate change denier out of the White House and tackle this crisis head-on.https://www.nbcnews.com/news/world/u-n-chief-warns-point-no-return-climate-change-n1093956 …"
12/3/2019 4:00,We must get these weapons of war out of our communities. # NoMalarkeypic.twitter.com/zuEKa4ENFV
12/1/2019 5:15,"It's clear who President Trump works for. His administration prioritized giant tax cuts for the super-wealthy and corporations — meanwhile, they've attacked food assistance every chance they've gotten. It’s heartless. No one should go hungry in America.https://www.nbcnews.com/news/us-news/trump-administration-proposal-could-cause-millions-lose-food-stamps-n1092866 …"
12/1/2019 1:02,"26 years ago, I fought to get the Brady Handgun Violence Prevention Act passed — and established the background check system that has kept guns out of the hands of so many dangerous individuals. I’ve taken on the @ NRA and beaten them — twice. As president, I’ll do it again."
11/30/2019 5:00,"Every single community should have access to clean, safe drinking water. Period. As president, I will stand up to the abuse of power by polluters who disproportionately harm communities of color and low-income communities.https://www.nbcnews.com/news/latino/when-it-comes-access-clean-water-race-still-strongest-determinant-n1089606 …"
11/29/2019 22:30,Jill and I greatly admire the work of @ NobelPrize laureate @ DenisMukwege and @ PanziHospital for raising awareness and caring for survivors of sexual violence in eastern Congo. We must end impunity for perpetrators. # 16Days
11/29/2019 21:07,Thank you @ JeanneShaheen for leading the fight to ensure that women veterans have the resources they need to be safe from violence. One of my top priorities as president will be to renew and expand VAWA — including passing this bill.https://twitter.com/JeanneShaheen/status/1199707213717286912 …
11/28/2019 4:31,"The effects of climate change are devastating, and we must take action. My bold plan will ensure the U.S leads the world to address the climate emergency.https://www.nytimes.com/2019/11/26/climate/greenhouse-gas-emissions-carbon.html …"
11/28/2019 1:22,"Many of those seeking asylum on our southern border are fleeing horrific forms of gender-based violence. As president, I will restore asylum status for domestic violence survivors & spearhead an initiative to end violence against women and girls in Central America. # 16Days"
11/26/2019 5:45,"We must get Donald Trump out of the White House. Once we do, we can: - Combat climate change - Rebuild a more inclusive middle class - Protect and build on Obamacare - Ensure our government works for all Americans — not just the powerful"
11/26/2019 2:20,"We need to face the facts on climate change: it’s already here and it poses an existential threat to our future. There is no time to waste. On day one, I’ll take the bold action necessary to protect our planet for future generations.https://www.nytimes.com/2019/11/24/us/florida-keys-flooding-king-tide.html …"
